LECROYWR104MXi,22915,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2016 07:38:35,0                 
Time,Ampl
-2.168781e-008,-0.00978906
-2.158781e-008,-0.00338931
-2.148781e-008,-0.00658919
-2.138781e-008,-0.000189433
-2.128781e-008,-0.000189433
-2.118781e-008,-0.00658919
-2.108781e-008,-0.00658919
-2.098781e-008,-0.0129889
-2.088781e-008,-0.0129889
-2.078781e-008,-0.00978906
-2.068781e-008,-0.00658919
-2.058781e-008,-0.00338931
-2.048781e-008,-0.00338931
-2.038781e-008,-0.000189433
-2.028781e-008,0.00301044
-2.018781e-008,-0.00338931
-2.008781e-008,-0.00658919
-1.998781e-008,-0.000189433
-1.988781e-008,-0.00658919
-1.978781e-008,-0.00658919
-1.968781e-008,-0.00978906
-1.958781e-008,-0.00978906
-1.948781e-008,-0.00658919
-1.938781e-008,-0.000189433
-1.928781e-008,-0.000189433
-1.918781e-008,-0.000189433
-1.908781e-008,-0.00338931
-1.898781e-008,-0.00338931
-1.888781e-008,-0.00658919
-1.878781e-008,-0.0129889
-1.868781e-008,-0.00338931
-1.858781e-008,-0.000189433
-1.848781e-008,-0.00978906
-1.838781e-008,0.00301044
-1.828781e-008,0.00621032
-1.818781e-008,-0.00658919
-1.808781e-008,-0.00338931
-1.798781e-008,-0.00658919
-1.788781e-008,-0.00658919
-1.778781e-008,-0.0129889
-1.768781e-008,-0.0129889
-1.758781e-008,-0.00978906
-1.748781e-008,-0.0129889
-1.738781e-008,-0.00658919
-1.728781e-008,-0.00338931
-1.718781e-008,-0.00338931
-1.708781e-008,-0.00658919
-1.698781e-008,-0.00338931
-1.688781e-008,-0.00338931
-1.678781e-008,-0.00338931
-1.668781e-008,-0.000189433
-1.658781e-008,-0.000189433
-1.648781e-008,-0.000189433
-1.638781e-008,-0.00338931
-1.628781e-008,-0.00978906
-1.618781e-008,-0.00658919
-1.608781e-008,-0.00658919
-1.598781e-008,-0.00338931
-1.588781e-008,-0.000189433
-1.578781e-008,0.00301044
-1.568781e-008,-0.000189433
-1.558781e-008,-0.000189433
-1.548781e-008,-0.00338931
-1.538781e-008,-0.00978906
-1.528781e-008,-0.0129889
-1.518781e-008,-0.00658919
-1.508781e-008,-0.00338931
-1.498781e-008,-0.000189433
-1.488781e-008,-0.00338931
-1.478781e-008,0.00621032
-1.468781e-008,-0.000189433
-1.458781e-008,-0.000189433
-1.448781e-008,-0.00658919
-1.438781e-008,-0.00658919
-1.428781e-008,-0.00338931
-1.418781e-008,-0.00338931
-1.408781e-008,-0.00338931
-1.398781e-008,0.00301044
-1.388781e-008,-0.00338931
-1.378781e-008,-0.000189433
-1.368781e-008,-0.00338931
-1.358781e-008,-0.00338931
-1.348781e-008,-0.00978906
-1.338781e-008,-0.0161888
-1.328781e-008,-0.0193887
-1.318781e-008,-0.0129889
-1.308781e-008,-0.0161888
-1.298781e-008,-0.0161888
-1.288781e-008,-0.00978906
-1.278781e-008,-0.00658919
-1.268781e-008,-0.000189433
-1.258781e-008,-0.000189433
-1.248781e-008,-0.00338931
-1.238781e-008,-0.00338931
-1.228781e-008,-0.00338931
-1.218781e-008,-0.000189433
-1.208781e-008,0.00301044
-1.198781e-008,0.0094102
-1.188781e-008,0.00621032
-1.178781e-008,-0.00658919
-1.168781e-008,-0.00978906
-1.158781e-008,-0.00658919
-1.148781e-008,-0.00658919
-1.138781e-008,-0.000189433
-1.128781e-008,-0.00338931
-1.118781e-008,-0.00658919
-1.108781e-008,-0.00978906
-1.098781e-008,-0.00658919
-1.088781e-008,-0.00658919
-1.078781e-008,-0.00978906
-1.068781e-008,-0.00658919
-1.058781e-008,-0.00658919
-1.048781e-008,-0.00978906
-1.038781e-008,-0.00338931
-1.028781e-008,-0.00658919
-1.018781e-008,-0.00658919
-1.008781e-008,-0.00338931
-9.987811e-009,-0.00658919
-9.887811e-009,-0.00338931
-9.787811e-009,-0.00658919
-9.687811e-009,-0.00978906
-9.587811e-009,-0.000189433
-9.487811e-009,-0.000189433
-9.387811e-009,-0.00338931
-9.287811e-009,-0.0129889
-9.187811e-009,-0.00978906
-9.087811e-009,-0.00658919
-8.987811e-009,-0.00658919
-8.887811e-009,-0.00658919
-8.787811e-009,-0.00978906
-8.687811e-009,-0.00338931
-8.587811e-009,0.00301044
-8.487811e-009,-0.00658919
-8.387811e-009,-0.0129889
-8.287811e-009,-0.0129889
-8.187811e-009,-0.00338931
-8.087811e-009,-0.00658919
-7.987811e-009,-0.00658919
-7.887811e-009,0.00301044
-7.787811e-009,-0.00338931
-7.687811e-009,-0.000189433
-7.587811e-009,0.00301044
-7.487811e-009,0.00301044
-7.387811e-009,-0.00338931
-7.287811e-009,-0.00658919
-7.187811e-009,-0.00658919
-7.087811e-009,-0.00658919
-6.987811e-009,-0.00658919
-6.887811e-009,-0.00338931
-6.787811e-009,-0.00338931
-6.687811e-009,-0.000189433
-6.587811e-009,0.00301044
-6.487811e-009,0.00301044
-6.387811e-009,-0.00338931
-6.287811e-009,-0.000189433
-6.187811e-009,-0.000189433
-6.087811e-009,-0.000189433
-5.987811e-009,-0.000189433
-5.887811e-009,-0.00338931
-5.787811e-009,-0.000189433
-5.687811e-009,-0.00338931
-5.587811e-009,-0.00338931
-5.487811e-009,-0.000189433
-5.387811e-009,-0.00338931
-5.287811e-009,-0.00338931
-5.187811e-009,-0.00978906
-5.087811e-009,-0.0129889
-4.987811e-009,-0.00658919
-4.887811e-009,-0.00658919
-4.787811e-009,-0.00658919
-4.687811e-009,-0.00978906
-4.587811e-009,-0.00658919
-4.487811e-009,-0.0161888
-4.387811e-009,-0.0257884
-4.287811e-009,-0.0225886
-4.187811e-009,-0.0225886
-4.087811e-009,-0.0161888
-3.987811e-009,-0.0161888
-3.887811e-009,-0.0193887
-3.787811e-009,-0.0161888
-3.687811e-009,-0.0161888
-3.587811e-009,-0.00978906
-3.487811e-009,-0.00338931
-3.387811e-009,0.00301044
-3.287811e-009,0.00301044
-3.187811e-009,0.00621032
-3.087811e-009,0.00621032
-2.987811e-009,0.00621032
-2.887811e-009,-0.00338931
-2.787811e-009,-0.00658919
-2.687811e-009,-0.00338931
-2.587811e-009,0.00301044
-2.487811e-009,0.00621032
-2.387811e-009,0.00621032
-2.287811e-009,0.00301044
-2.187811e-009,0.00301044
-2.087811e-009,-0.000189433
-1.987811e-009,-0.00338931
-1.887811e-009,-0.00978906
-1.787811e-009,-0.00658919
-1.687811e-009,-0.00978906
-1.587811e-009,-0.00978906
-1.487811e-009,-0.000189433
-1.387811e-009,0.00301044
-1.287811e-009,0.00301044
-1.187811e-009,-0.000189433
-1.087811e-009,-0.00338931
-9.87811e-010,-0.00338931
-8.87811e-010,-0.000189433
-7.87811e-010,-0.000189433
-6.87811e-010,-0.00338931
-5.87811e-010,-0.00338931
-4.87811e-010,-0.00338931
-3.87811e-010,0.00301044
-2.87811e-010,-0.000189433
-1.87811e-010,0.00621032
-8.781101e-011,0.00621032
1.218899e-011,0.01581
1.12189e-010,0.0510086
2.12189e-010,0.0894071
3.12189e-010,0.127806
4.12189e-010,0.156605
5.12189e-010,0.188603
6.12189e-010,0.188603
7.12189e-010,0.182204
8.12189e-010,0.163004
9.12189e-010,0.137405
1.012189e-009,0.118206
1.112189e-009,0.105407
1.212189e-009,0.102207
1.312189e-009,0.0958069
1.412189e-009,0.0862072
1.512189e-009,0.0830074
1.612189e-009,0.0862072
1.712189e-009,0.0766076
1.812189e-009,0.0638081
1.912189e-009,0.067008
2.012189e-009,0.0574084
2.112189e-009,0.0574084
2.212189e-009,0.0510086
2.312189e-009,0.0510086
2.412189e-009,0.0606082
2.512189e-009,0.0574084
2.612189e-009,0.0606082
2.712189e-009,0.0606082
2.812189e-009,0.0606082
2.912189e-009,0.0574084
3.012189e-009,0.0574084
3.112189e-009,0.0510086
3.212189e-009,0.0510086
3.312189e-009,0.0510086
3.412189e-009,0.0478087
3.512189e-009,0.041409
3.612189e-009,0.0350092
3.712189e-009,0.0350092
3.812189e-009,0.0254096
3.912189e-009,0.0318093
4.012189e-009,0.0318093
4.112189e-009,0.0286095
4.212189e-009,0.0254096
4.312189e-009,0.0254096
4.412189e-009,0.0254096
4.512189e-009,0.0222097
