LECROYWR104MXi,22915,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2016 07:34:05,0                 
Time,Ampl
-2.16018e-008,-0.0161888
-2.15018e-008,-0.0129889
-2.14018e-008,-0.0129889
-2.13018e-008,-0.00658919
-2.12018e-008,-0.00658919
-2.11018e-008,-0.00978906
-2.10018e-008,-0.0129889
-2.09018e-008,-0.00338931
-2.08018e-008,-0.00658919
-2.07018e-008,-0.000189433
-2.06018e-008,-0.000189433
-2.05018e-008,0.00301044
-2.04018e-008,-0.000189433
-2.03018e-008,-0.000189433
-2.02018e-008,0.00301044
-2.01018e-008,0.00621032
-2.00018e-008,0.00301044
-1.99018e-008,-0.000189433
-1.98018e-008,-0.00338931
-1.97018e-008,-0.000189433
-1.96018e-008,0.00621032
-1.95018e-008,0.00301044
-1.94018e-008,-0.00338931
-1.93018e-008,0.00301044
-1.92018e-008,0.00301044
-1.91018e-008,-0.000189433
-1.90018e-008,-0.000189433
-1.89018e-008,0.00621032
-1.88018e-008,-0.000189433
-1.87018e-008,-0.00338931
-1.86018e-008,-0.0129889
-1.85018e-008,-0.0129889
-1.84018e-008,-0.00978906
-1.83018e-008,-0.000189433
-1.82018e-008,-0.00338931
-1.81018e-008,-0.00338931
-1.80018e-008,-0.00338931
-1.79018e-008,-0.00978906
-1.78018e-008,-0.00978906
-1.77018e-008,-0.00658919
-1.76018e-008,-0.00978906
-1.75018e-008,-0.00978906
-1.74018e-008,-0.0161888
-1.73018e-008,-0.00658919
-1.72018e-008,-0.00978906
-1.71018e-008,-0.00658919
-1.70018e-008,-0.00338931
-1.69018e-008,-0.000189433
-1.68018e-008,-0.00338931
-1.67018e-008,-0.00338931
-1.66018e-008,-0.000189433
-1.65018e-008,-0.00658919
-1.64018e-008,-0.00658919
-1.63018e-008,-0.000189433
-1.62018e-008,0.0094102
-1.61018e-008,0.0094102
-1.60018e-008,0.00621032
-1.59018e-008,-0.000189433
-1.58018e-008,-0.0129889
-1.57018e-008,-0.0161888
-1.56018e-008,-0.0161888
-1.55018e-008,-0.0129889
-1.54018e-008,-0.0161888
-1.53018e-008,-0.0129889
-1.52018e-008,-0.00658919
-1.51018e-008,0.00301044
-1.50018e-008,0.00301044
-1.49018e-008,0.00301044
-1.48018e-008,-0.00338931
-1.47018e-008,-0.000189433
-1.46018e-008,-0.00338931
-1.45018e-008,-0.000189433
-1.44018e-008,-0.00978906
-1.43018e-008,-0.00338931
-1.42018e-008,-0.00658919
-1.41018e-008,0.00301044
-1.40018e-008,-0.000189433
-1.39018e-008,-0.000189433
-1.38018e-008,-0.000189433
-1.37018e-008,0.00301044
-1.36018e-008,-0.000189433
-1.35018e-008,0.00301044
-1.34018e-008,-0.000189433
-1.33018e-008,0.00301044
-1.32018e-008,0.00621032
-1.31018e-008,-0.00338931
-1.30018e-008,-0.00338931
-1.29018e-008,-0.000189433
-1.28018e-008,0.00301044
-1.27018e-008,-0.00338931
-1.26018e-008,-0.00658919
-1.25018e-008,-0.00658919
-1.24018e-008,-0.00978906
-1.23018e-008,-0.00658919
-1.22018e-008,-0.00658919
-1.21018e-008,-0.00978906
-1.20018e-008,-0.00978906
-1.19018e-008,-0.000189433
-1.18018e-008,-0.000189433
-1.17018e-008,0.00301044
-1.16018e-008,0.00621032
-1.15018e-008,0.00301044
-1.14018e-008,-0.00658919
-1.13018e-008,-0.00338931
-1.12018e-008,-0.00658919
-1.11018e-008,-0.000189433
-1.10018e-008,0.00301044
-1.09018e-008,0.00301044
-1.08018e-008,-0.000189433
-1.07018e-008,-0.00338931
-1.06018e-008,-0.00658919
-1.05018e-008,-0.00978906
-1.04018e-008,-0.0129889
-1.03018e-008,-0.0129889
-1.02018e-008,-0.00978906
-1.01018e-008,-0.00338931
-1.00018e-008,-0.00658919
-9.901802e-009,-0.000189433
-9.801802e-009,-0.00658919
-9.701802e-009,-0.000189433
-9.601802e-009,-0.000189433
-9.501802e-009,-0.000189433
-9.401802e-009,-0.00338931
-9.301802e-009,-0.00338931
-9.201802e-009,-0.0129889
-9.101802e-009,-0.0129889
-9.001802e-009,-0.0161888
-8.901802e-009,-0.00978906
-8.801802e-009,-0.00658919
-8.701802e-009,-0.000189433
-8.601802e-009,-0.00338931
-8.501802e-009,-0.00338931
-8.401802e-009,-0.00658919
-8.301802e-009,-0.00978906
-8.201802e-009,-0.00978906
-8.101802e-009,-0.00978906
-8.001802e-009,-0.00978906
-7.901802e-009,-0.00338931
-7.801802e-009,-0.00978906
-7.701802e-009,-0.000189433
-7.601802e-009,-0.000189433
-7.501802e-009,-0.00338931
-7.401802e-009,-0.00338931
-7.301802e-009,-0.00658919
-7.201802e-009,-0.00658919
-7.101802e-009,-0.00658919
-7.001802e-009,-0.00658919
-6.901802e-009,-0.00658919
-6.801802e-009,-0.00338931
-6.701802e-009,-0.000189433
-6.601802e-009,-0.00338931
-6.501802e-009,-0.000189433
-6.401802e-009,-0.00338931
-6.301802e-009,-0.00338931
-6.201802e-009,-0.00338931
-6.101802e-009,-0.00978906
-6.001802e-009,-0.00978906
-5.901802e-009,-0.00338931
-5.801802e-009,-0.00338931
-5.701802e-009,-0.00338931
-5.601802e-009,-0.00338931
-5.501802e-009,-0.00338931
-5.401802e-009,-0.00338931
-5.301802e-009,-0.00338931
-5.201802e-009,-0.000189433
-5.101802e-009,-0.00338931
-5.001802e-009,-0.00978906
-4.901802e-009,-0.00658919
-4.801802e-009,-0.00338931
-4.701802e-009,0.00621032
-4.601802e-009,0.00301044
-4.501802e-009,-0.000189433
-4.401802e-009,-0.00658919
-4.301802e-009,-0.00658919
-4.201802e-009,-0.00978906
-4.101802e-009,-0.00658919
-4.001802e-009,-0.00658919
-3.901802e-009,-0.0129889
-3.801802e-009,-0.0129889
-3.701802e-009,-0.00978906
-3.601802e-009,-0.00658919
-3.501802e-009,-0.00338931
-3.401802e-009,-0.00338931
-3.301802e-009,-0.00338931
-3.201802e-009,-0.00658919
-3.101802e-009,-0.00658919
-3.001802e-009,-0.00978906
-2.901802e-009,-0.00658919
-2.801802e-009,-0.0161888
-2.701802e-009,-0.00658919
-2.601802e-009,-0.0129889
-2.501802e-009,-0.0129889
-2.401802e-009,-0.0129889
-2.301802e-009,-0.00658919
-2.201802e-009,-0.000189433
-2.101802e-009,0.00301044
-2.001802e-009,-0.00338931
-1.901802e-009,-0.00338931
-1.801802e-009,-0.000189433
-1.701802e-009,-0.000189433
-1.601802e-009,-0.000189433
-1.501802e-009,0.00301044
-1.401802e-009,-0.000189433
-1.301802e-009,0.0094102
-1.201802e-009,0.0094102
-1.101802e-009,0.00301044
-1.001802e-009,0.0094102
-9.018022e-010,0.00301044
-8.018022e-010,-0.000189433
-7.018022e-010,-0.000189433
-6.018022e-010,0.00301044
-5.018022e-010,0.00621032
-4.018022e-010,0.00621032
-3.018022e-010,0.0094102
-2.018022e-010,0.0190098
-1.018022e-010,0.0222097
-1.802173e-012,0.0318093
9.819783e-011,0.0446088
1.981978e-010,0.041409
2.981978e-010,0.0510086
3.981978e-010,0.0542085
4.981978e-010,0.0574084
5.981978e-010,0.0574084
6.981978e-010,0.0606082
7.981978e-010,0.0510086
8.981978e-010,0.0574084
9.981978e-010,0.0510086
1.098198e-009,0.041409
1.198198e-009,0.0286095
1.298198e-009,0.0254096
1.398198e-009,0.0190098
1.498198e-009,0.0190098
1.598198e-009,0.0286095
1.698198e-009,0.0350092
1.798198e-009,0.0286095
1.898198e-009,0.041409
1.998198e-009,0.0318093
2.098198e-009,0.0318093
2.198198e-009,0.0222097
2.298198e-009,0.0222097
2.398198e-009,0.0286095
2.498198e-009,0.0286095
2.598198e-009,0.0222097
2.698198e-009,0.0190098
2.798198e-009,0.0254096
2.898198e-009,0.0254096
2.998198e-009,0.0286095
3.098198e-009,0.0254096
3.198198e-009,0.0190098
3.298198e-009,0.01581
3.398198e-009,0.00621032
3.498198e-009,-0.00338931
3.598198e-009,-0.000189433
3.698198e-009,-0.00338931
3.798198e-009,-0.000189433
3.898198e-009,0.00301044
3.998198e-009,0.0094102
4.098198e-009,0.0126101
4.198198e-009,0.0094102
4.298198e-009,0.0190098
4.398198e-009,0.01581
4.498198e-009,0.0190098
4.598198e-009,0.0190098
4.698198e-009,0.0094102
4.798198e-009,0.0094102
4.898198e-009,0.00621032
4.998198e-009,0.0126101
5.098198e-009,0.0190098
5.198198e-009,0.0126101
5.298198e-009,0.0094102
5.398198e-009,0.00301044
5.498198e-009,0.00621032
5.598198e-009,0.00301044
5.698198e-009,0.00301044
5.798198e-009,0.00301044
5.898198e-009,0.00621032
5.998198e-009,0.0094102
6.098198e-009,0.01581
6.198198e-009,0.0222097
6.298198e-009,0.01581
6.398198e-009,0.0094102
6.498198e-009,0.0094102
6.598198e-009,0.0094102
6.698198e-009,0.0126101
6.798198e-009,0.01581
6.898198e-009,0.0190098
6.998198e-009,0.0190098
7.098198e-009,0.01581
7.198198e-009,0.0094102
7.298198e-009,0.00621032
7.398198e-009,0.0126101
7.498198e-009,0.00301044
7.598198e-009,0.0094102
7.698198e-009,0.0094102
7.798198e-009,0.0094102
7.898198e-009,0.0190098
7.998198e-009,0.01581
8.098198e-009,0.01581
8.198198e-009,0.0190098
8.298198e-009,0.0094102
8.398198e-009,0.0222097
8.498198e-009,0.0254096
8.598198e-009,0.0190098
8.698198e-009,0.0126101
8.798198e-009,0.0126101
8.898198e-009,0.01581
8.998198e-009,0.0190098
9.098198e-009,0.0190098
9.198198e-009,0.0190098
9.298198e-009,0.01581
9.398198e-009,0.0126101
9.498198e-009,0.00621032
9.598198e-009,0.00301044
9.698198e-009,0.00301044
9.798198e-009,-0.00338931
9.898198e-009,-0.000189433
9.998198e-009,-0.000189433
1.00982e-008,0.0094102
1.01982e-008,0.0094102
1.02982e-008,0.00621032
1.03982e-008,0.0126101
1.04982e-008,0.00301044
1.05982e-008,-0.000189433
1.06982e-008,0.00621032
1.07982e-008,0.00621032
1.08982e-008,0.00621032
1.09982e-008,0.01581
1.10982e-008,0.0126101
1.11982e-008,0.00621032
1.12982e-008,0.00621032
1.13982e-008,0.00621032
1.14982e-008,0.0094102
1.15982e-008,0.0190098
1.16982e-008,0.01581
1.17982e-008,0.01581
1.18982e-008,0.0094102
1.19982e-008,0.0094102
1.20982e-008,0.0126101
1.21982e-008,0.0190098
1.22982e-008,0.01581
1.23982e-008,0.01581
1.24982e-008,0.0094102
1.25982e-008,0.0190098
1.26982e-008,0.0126101
1.27982e-008,0.0094102
1.28982e-008,0.00621032
1.29982e-008,0.00621032
1.30982e-008,0.0126101
1.31982e-008,0.0094102
1.32982e-008,0.0126101
1.33982e-008,0.0126101
1.34982e-008,0.01581
1.35982e-008,0.0254096
1.36982e-008,0.0190098
1.37982e-008,0.0126101
1.38982e-008,0.0094102
1.39982e-008,0.00621032
1.40982e-008,0.0094102
1.41982e-008,0.00621032
1.42982e-008,0.0094102
1.43982e-008,0.0126101
1.44982e-008,0.0126101
1.45982e-008,0.0190098
1.46982e-008,0.0126101
1.47982e-008,0.00301044
1.48982e-008,0.00621032
1.49982e-008,0.0094102
1.50982e-008,0.0094102
1.51982e-008,0.0094102
1.52982e-008,0.00301044
1.53982e-008,-0.00658919
1.54982e-008,-0.000189433
1.55982e-008,-0.000189433
1.56982e-008,0.00301044
1.57982e-008,0.0126101
1.58982e-008,0.00621032
1.59982e-008,-0.000189433
1.60982e-008,0.00301044
1.61982e-008,-0.000189433
1.62982e-008,-0.000189433
1.63982e-008,-0.00338931
1.64982e-008,-0.000189433
1.65982e-008,-0.00338931
1.66982e-008,0.00301044
1.67982e-008,0.00301044
1.68982e-008,0.00621032
1.69982e-008,0.00621032
1.70982e-008,0.0094102
1.71982e-008,0.00301044
1.72982e-008,0.00301044
1.73982e-008,0.00621032
1.74982e-008,0.00621032
1.75982e-008,0.01581
1.76982e-008,0.0126101
1.77982e-008,0.01581
1.78982e-008,0.01581
1.79982e-008,0.01581
1.80982e-008,0.01581
1.81982e-008,0.0126101
1.82982e-008,0.0094102
1.83982e-008,-0.000189433
1.84982e-008,0.00621032
1.85982e-008,0.00301044
1.86982e-008,-0.00338931
1.87982e-008,-0.00338931
1.88982e-008,-0.000189433
1.89982e-008,-0.00338931
1.90982e-008,-0.000189433
1.91982e-008,-0.00338931
1.92982e-008,0.00301044
1.93982e-008,0.00301044
1.94982e-008,-0.000189433
1.95982e-008,-0.00338931
1.96982e-008,0.0094102
1.97982e-008,0.0126101
1.98982e-008,0.0094102
1.99982e-008,0.00621032
2.00982e-008,0.0094102
2.01982e-008,-0.000189433
2.02982e-008,0.0094102
2.03982e-008,0.0094102
2.04982e-008,0.00621032
2.05982e-008,0.0126101
2.06982e-008,0.0190098
2.07982e-008,0.0190098
2.08982e-008,0.01581
