LECROYWR104MXi,22915,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2016 07:34:06,0                 
Time,Ampl
-2.166454e-008,-0.00338931
-2.156454e-008,-0.00338931
-2.146454e-008,-0.00338931
-2.136454e-008,-0.00338931
-2.126454e-008,-0.00978906
-2.116454e-008,-0.00338931
-2.106454e-008,-0.00978906
-2.096454e-008,-0.00338931
-2.086454e-008,-0.0129889
-2.076454e-008,-0.0129889
-2.066454e-008,-0.00978906
-2.056454e-008,-0.00658919
-2.046454e-008,-0.0129889
-2.036454e-008,-0.00978906
-2.026454e-008,-0.0129889
-2.016454e-008,-0.00978906
-2.006454e-008,-0.00658919
-1.996454e-008,-0.00658919
-1.986454e-008,-0.00658919
-1.976454e-008,-0.00338931
-1.966454e-008,-0.00338931
-1.956454e-008,-0.00338931
-1.946454e-008,0.00301044
-1.936454e-008,0.00301044
-1.926454e-008,-0.00338931
-1.916454e-008,-0.000189433
-1.906454e-008,-0.000189433
-1.896454e-008,-0.00338931
-1.886454e-008,-0.00658919
-1.876454e-008,-0.00338931
-1.866454e-008,-0.000189433
-1.856454e-008,-0.000189433
-1.846454e-008,-0.00338931
-1.836454e-008,-0.00338931
-1.826454e-008,0.00301044
-1.816454e-008,0.00621032
-1.806454e-008,-0.000189433
-1.796454e-008,-0.00338931
-1.786454e-008,-0.0129889
-1.776454e-008,-0.0129889
-1.766454e-008,-0.00978906
-1.756454e-008,-0.00658919
-1.746454e-008,-0.00658919
-1.736454e-008,-0.00658919
-1.726454e-008,-0.0129889
-1.716454e-008,-0.00658919
-1.706454e-008,-0.00338931
-1.696454e-008,-0.000189433
-1.686454e-008,-0.000189433
-1.676454e-008,-0.00338931
-1.666454e-008,-0.00658919
-1.656454e-008,-0.00658919
-1.646454e-008,-0.00338931
-1.636454e-008,-0.000189433
-1.626454e-008,-0.00978906
-1.616454e-008,-0.0161888
-1.606454e-008,-0.0193887
-1.596454e-008,-0.0129889
-1.586454e-008,-0.0129889
-1.576454e-008,-0.00978906
-1.566454e-008,-0.00658919
-1.556454e-008,-0.000189433
-1.546454e-008,-0.00338931
-1.536454e-008,-0.00338931
-1.526454e-008,-0.00338931
-1.516454e-008,-0.00658919
-1.506454e-008,-0.00978906
-1.496454e-008,-0.00978906
-1.486454e-008,-0.0129889
-1.476454e-008,-0.00658919
-1.466454e-008,-0.0129889
-1.456454e-008,-0.0161888
-1.446454e-008,-0.0129889
-1.436454e-008,-0.0129889
-1.426454e-008,-0.0161888
-1.416454e-008,-0.00978906
-1.406454e-008,-0.00658919
-1.396454e-008,-0.00338931
-1.386454e-008,-0.00338931
-1.376454e-008,0.00301044
-1.366454e-008,-0.000189433
-1.356454e-008,-0.00658919
-1.346454e-008,-0.00338931
-1.336454e-008,-0.000189433
-1.326454e-008,-0.00338931
-1.316454e-008,0.00301044
-1.306454e-008,-0.00338931
-1.296454e-008,-0.00338931
-1.286454e-008,-0.00658919
-1.276454e-008,-0.00658919
-1.266454e-008,-0.00658919
-1.256454e-008,-0.00658919
-1.246454e-008,-0.0129889
-1.236454e-008,-0.00658919
-1.226454e-008,0.00301044
-1.216454e-008,0.00621032
-1.206454e-008,-0.000189433
-1.196454e-008,0.00621032
-1.186454e-008,-0.000189433
-1.176454e-008,-0.00338931
-1.166454e-008,-0.00978906
-1.156454e-008,-0.0129889
-1.146454e-008,-0.00978906
-1.136454e-008,-0.00658919
-1.126454e-008,-0.00978906
-1.116454e-008,-0.00978906
-1.106454e-008,-0.0129889
-1.096454e-008,-0.00338931
-1.086454e-008,-0.00658919
-1.076454e-008,-0.00658919
-1.066454e-008,-0.00978906
-1.056454e-008,-0.0129889
-1.046454e-008,-0.00978906
-1.036454e-008,-0.00338931
-1.026454e-008,-0.00338931
-1.016454e-008,0.00301044
-1.006454e-008,-0.00338931
-9.964541e-009,-0.000189433
-9.864541e-009,-0.00338931
-9.764541e-009,-0.000189433
-9.664541e-009,-0.00338931
-9.564541e-009,-0.000189433
-9.464541e-009,-0.00978906
-9.364541e-009,-0.00338931
-9.264541e-009,-0.00658919
-9.164541e-009,-0.00338931
-9.064541e-009,-0.00338931
-8.964541e-009,-0.00338931
-8.864541e-009,-0.00338931
-8.764541e-009,-0.00658919
-8.664541e-009,-0.00978906
-8.564541e-009,-0.00338931
-8.464541e-009,-0.00978906
-8.364541e-009,-0.0129889
-8.264541e-009,-0.00978906
-8.164541e-009,-0.00978906
-8.064541e-009,-0.00658919
-7.964541e-009,-0.00338931
-7.864541e-009,-0.00338931
-7.764541e-009,-0.00658919
-7.664541e-009,-0.0129889
-7.564541e-009,-0.00978906
-7.464541e-009,-0.0129889
-7.364541e-009,-0.00658919
-7.264541e-009,-0.00338931
-7.164541e-009,-0.00338931
-7.064541e-009,-0.00978906
-6.964541e-009,-0.00338931
-6.864541e-009,-0.00658919
-6.764541e-009,-0.00338931
-6.664541e-009,-0.00338931
-6.564541e-009,-0.00658919
-6.464541e-009,-0.0129889
-6.364541e-009,-0.00978906
-6.264541e-009,-0.0129889
-6.164541e-009,-0.00978906
-6.064541e-009,-0.00338931
-5.964541e-009,-0.00658919
-5.864541e-009,-0.00658919
-5.764541e-009,-0.00658919
-5.664541e-009,-0.00658919
-5.564541e-009,-0.00658919
-5.464541e-009,-0.00658919
-5.364541e-009,-0.00658919
-5.264541e-009,-0.0129889
-5.164541e-009,-0.00978906
-5.064541e-009,-0.00658919
-4.964541e-009,-0.000189433
-4.864541e-009,0.00301044
-4.764541e-009,0.0094102
-4.664541e-009,0.00621032
-4.564541e-009,0.00301044
-4.464541e-009,-0.000189433
-4.364541e-009,-0.00658919
-4.264541e-009,-0.00978906
-4.164541e-009,-0.0129889
-4.064541e-009,-0.00978906
-3.964541e-009,-0.000189433
-3.864541e-009,0.00621032
-3.764541e-009,-0.000189433
-3.664541e-009,-0.00978906
-3.564541e-009,-0.00978906
-3.464541e-009,-0.00978906
-3.364541e-009,-0.0129889
-3.264541e-009,-0.00658919
-3.164541e-009,-0.00338931
-3.064541e-009,-0.00658919
-2.964541e-009,-0.000189433
-2.864541e-009,0.0094102
-2.764541e-009,0.0094102
-2.664541e-009,0.00621032
-2.564541e-009,0.00621032
-2.464541e-009,-0.00338931
-2.364541e-009,-0.00338931
-2.264541e-009,-0.00658919
-2.164541e-009,-0.0129889
-2.064541e-009,-0.0161888
-1.964541e-009,-0.00658919
-1.864541e-009,-0.00978906
-1.764541e-009,-0.00658919
-1.664541e-009,-0.0161888
-1.564541e-009,-0.0129889
-1.464541e-009,-0.0225886
-1.364541e-009,-0.0161888
-1.264541e-009,-0.0161888
-1.164541e-009,-0.0129889
-1.064541e-009,-0.0129889
-9.645415e-010,-0.0129889
-8.645415e-010,-0.00338931
-7.645415e-010,-0.000189433
-6.645415e-010,-0.000189433
-5.645415e-010,0.00301044
-4.645415e-010,-0.00338931
-3.645415e-010,-0.00338931
-2.645415e-010,0.0094102
-1.645415e-010,0.0222097
-6.45415e-011,0.0254096
3.54585e-011,0.0350092
1.354585e-010,0.0446088
2.354585e-010,0.0574084
3.354585e-010,0.0542085
4.354585e-010,0.0638081
5.354585e-010,0.0542085
6.354585e-010,0.041409
7.354585e-010,0.0350092
8.354585e-010,0.041409
9.354585e-010,0.041409
1.035459e-009,0.0286095
1.135459e-009,0.0254096
1.235459e-009,0.0254096
1.335459e-009,0.0286095
1.435459e-009,0.0286095
1.535459e-009,0.0254096
1.635459e-009,0.0286095
1.735459e-009,0.0286095
1.835459e-009,0.0254096
1.935459e-009,0.0190098
2.035459e-009,0.0222097
2.135459e-009,0.0318093
2.235459e-009,0.0222097
2.335459e-009,0.0286095
2.435459e-009,0.0222097
2.535459e-009,0.0286095
2.635459e-009,0.0318093
2.735459e-009,0.0190098
2.835459e-009,0.01581
2.935459e-009,0.0190098
3.035459e-009,0.0126101
3.135459e-009,0.0126101
3.235459e-009,0.0126101
3.335459e-009,0.0126101
3.435459e-009,0.0094102
3.535459e-009,0.00621032
3.635459e-009,0.00621032
3.735459e-009,-0.000189433
3.835459e-009,0.00301044
3.935459e-009,0.0126101
4.035459e-009,0.0094102
4.135459e-009,0.00301044
4.235459e-009,0.00621032
4.335459e-009,0.00621032
4.435459e-009,0.00301044
4.535459e-009,0.0094102
4.635459e-009,0.01581
4.735459e-009,0.0126101
4.835459e-009,0.00621032
4.935459e-009,0.0126101
5.035459e-009,0.00301044
5.135459e-009,-0.000189433
5.235459e-009,0.00301044
5.335459e-009,0.00301044
5.435459e-009,0.00621032
5.535459e-009,0.01581
5.635459e-009,0.0094102
5.735459e-009,0.0126101
5.835459e-009,0.0094102
5.935459e-009,0.00621032
6.035459e-009,0.00301044
6.135459e-009,0.00621032
6.235459e-009,0.00621032
6.335459e-009,0.0126101
6.435459e-009,0.01581
6.535459e-009,0.01581
6.635459e-009,0.00301044
6.735459e-009,0.00301044
6.835459e-009,-0.000189433
6.935459e-009,0.00301044
7.035459e-009,0.00301044
7.135459e-009,-0.00338931
7.235459e-009,-0.00658919
7.335459e-009,-0.0129889
7.435459e-009,-0.00338931
7.535459e-009,-0.00658919
7.635459e-009,0.00301044
7.735459e-009,-0.00338931
7.835459e-009,0.00301044
7.935459e-009,-0.00338931
8.035459e-009,0.00301044
8.135459e-009,0.0094102
8.235459e-009,0.00621032
8.335459e-009,-0.000189433
8.435459e-009,-0.000189433
8.535459e-009,0.00621032
8.635459e-009,0.0094102
8.735459e-009,0.0126101
8.835459e-009,0.0126101
8.935459e-009,0.0190098
9.035459e-009,0.01581
9.135459e-009,0.0126101
9.235459e-009,0.0094102
9.335459e-009,0.0094102
9.435459e-009,0.0094102
9.535459e-009,0.0094102
9.635459e-009,0.01581
9.735459e-009,0.00621032
9.835459e-009,0.0094102
9.935459e-009,0.0094102
1.003546e-008,0.0094102
1.013546e-008,0.0094102
1.023546e-008,0.00621032
1.033546e-008,0.00301044
1.043546e-008,-0.00338931
1.053546e-008,-0.00658919
1.063546e-008,-0.000189433
1.073546e-008,-0.000189433
1.083546e-008,0.00301044
1.093546e-008,0.0094102
1.103546e-008,0.0094102
1.113546e-008,0.0094102
1.123546e-008,0.0126101
1.133546e-008,0.0094102
1.143546e-008,0.0094102
1.153546e-008,0.00301044
1.163546e-008,0.00301044
1.173546e-008,0.00621032
1.183546e-008,0.0094102
1.193546e-008,0.0190098
1.203546e-008,0.01581
1.213546e-008,0.0094102
1.223546e-008,0.00621032
1.233546e-008,0.00621032
1.243546e-008,0.00621032
1.253546e-008,0.00301044
1.263546e-008,-0.000189433
1.273546e-008,0.00301044
1.283546e-008,0.0094102
1.293546e-008,0.01581
1.303546e-008,0.01581
1.313546e-008,0.0190098
1.323546e-008,0.00621032
1.333546e-008,0.00301044
1.343546e-008,-0.00338931
1.353546e-008,0.00301044
1.363546e-008,0.00301044
1.373546e-008,-0.00338931
1.383546e-008,-0.000189433
1.393546e-008,0.00301044
1.403546e-008,0.0094102
1.413546e-008,0.0126101
1.423546e-008,0.0094102
1.433546e-008,0.0094102
1.443546e-008,0.0094102
1.453546e-008,0.0094102
1.463546e-008,0.0126101
1.473546e-008,0.0094102
1.483546e-008,0.00301044
1.493546e-008,0.00301044
1.503546e-008,0.0126101
1.513546e-008,0.01581
1.523546e-008,0.0190098
1.533546e-008,0.0190098
1.543546e-008,0.0094102
1.553546e-008,0.00621032
1.563546e-008,0.00621032
1.573546e-008,-0.000189433
1.583546e-008,-0.000189433
1.593546e-008,-0.00658919
1.603546e-008,0.00301044
1.613546e-008,0.00301044
1.623546e-008,0.0094102
1.633546e-008,0.0094102
1.643546e-008,0.00301044
1.653546e-008,-0.000189433
1.663546e-008,-0.000189433
1.673546e-008,-0.00338931
1.683546e-008,-0.00658919
1.693546e-008,-0.00978906
1.703546e-008,-0.00658919
1.713546e-008,-0.00658919
1.723546e-008,-0.00338931
1.733546e-008,-0.00338931
1.743546e-008,-0.00338931
1.753546e-008,0.00301044
