LECROYWR104MXi,22915,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2016 07:33:56,0                 
Time,Ampl
-2.161093e-008,-0.00978906
-2.151093e-008,-0.0129889
-2.141093e-008,-0.0129889
-2.131093e-008,-0.0129889
-2.121093e-008,-0.0129889
-2.111093e-008,-0.00338931
-2.101093e-008,-0.00658919
-2.091093e-008,-0.00338931
-2.081093e-008,-0.00658919
-2.071093e-008,-0.00978906
-2.061093e-008,-0.00658919
-2.051093e-008,-0.00338931
-2.041093e-008,-0.00338931
-2.031093e-008,-0.000189433
-2.021093e-008,0.00301044
-2.011093e-008,0.00621032
-2.001093e-008,0.0094102
-1.991093e-008,0.00621032
-1.981093e-008,-0.00658919
-1.971093e-008,-0.00658919
-1.961093e-008,-0.000189433
-1.951093e-008,-0.00338931
-1.941093e-008,-0.00658919
-1.931093e-008,-0.00658919
-1.921093e-008,-0.00658919
-1.911093e-008,-0.000189433
-1.901093e-008,0.00301044
-1.891093e-008,-0.000189433
-1.881093e-008,-0.00338931
-1.871093e-008,-0.00338931
-1.861093e-008,-0.0129889
-1.851093e-008,-0.00978906
-1.841093e-008,-0.00978906
-1.831093e-008,-0.00338931
-1.821093e-008,-0.00658919
-1.811093e-008,-0.000189433
-1.801093e-008,-0.00338931
-1.791093e-008,-0.00658919
-1.781093e-008,-0.00658919
-1.771093e-008,-0.00338931
-1.761093e-008,-0.00658919
-1.751093e-008,-0.000189433
-1.741093e-008,-0.000189433
-1.731093e-008,-0.000189433
-1.721093e-008,-0.00978906
-1.711093e-008,-0.00338931
-1.701093e-008,-0.00338931
-1.691093e-008,-0.00338931
-1.681093e-008,-0.00338931
-1.671093e-008,-0.00978906
-1.661093e-008,-0.00978906
-1.651093e-008,-0.00978906
-1.641093e-008,-0.00658919
-1.631093e-008,-0.000189433
-1.621093e-008,-0.00658919
-1.611093e-008,-0.00658919
-1.601093e-008,-0.00978906
-1.591093e-008,-0.00978906
-1.581093e-008,-0.00658919
-1.571093e-008,-0.00338931
-1.561093e-008,-0.00978906
-1.551093e-008,-0.00978906
-1.541093e-008,-0.0161888
-1.531093e-008,-0.00978906
-1.521093e-008,-0.0129889
-1.511093e-008,-0.0129889
-1.501093e-008,-0.0129889
-1.491093e-008,-0.00658919
-1.481093e-008,-0.00978906
-1.471093e-008,-0.0129889
-1.461093e-008,-0.00658919
-1.451093e-008,-0.000189433
-1.441093e-008,-0.00338931
-1.431093e-008,-0.00338931
-1.421093e-008,-0.00658919
-1.411093e-008,-0.00658919
-1.401093e-008,-0.00338931
-1.391093e-008,-0.00338931
-1.381093e-008,-0.000189433
-1.371093e-008,-0.00658919
-1.361093e-008,-0.00658919
-1.351093e-008,-0.00338931
-1.341093e-008,0.00301044
-1.331093e-008,-0.00338931
-1.321093e-008,-0.00338931
-1.311093e-008,-0.00978906
-1.301093e-008,-0.0129889
-1.291093e-008,-0.0161888
-1.281093e-008,-0.0161888
-1.271093e-008,-0.00338931
-1.261093e-008,-0.00658919
-1.251093e-008,-0.00978906
-1.241093e-008,-0.00978906
-1.231093e-008,-0.00658919
-1.221093e-008,-0.00658919
-1.211093e-008,-0.000189433
-1.201093e-008,-0.00658919
-1.191093e-008,-0.00658919
-1.181093e-008,-0.00338931
-1.171093e-008,0.00301044
-1.161093e-008,0.00301044
-1.151093e-008,0.0126101
-1.141093e-008,-0.00338931
-1.131093e-008,-0.00338931
-1.121093e-008,-0.00658919
-1.111093e-008,-0.00338931
-1.101093e-008,0.00621032
-1.091093e-008,-0.000189433
-1.081093e-008,-0.00658919
-1.071093e-008,-0.00338931
-1.061093e-008,-0.000189433
-1.051093e-008,-0.00658919
-1.041093e-008,-0.00978906
-1.031093e-008,-0.0129889
-1.021093e-008,-0.0129889
-1.011093e-008,-0.0129889
-1.001093e-008,-0.0193887
-9.910933e-009,-0.0161888
-9.810933e-009,-0.0129889
-9.710933e-009,-0.00338931
-9.610933e-009,-0.00338931
-9.510933e-009,-0.00338931
-9.410933e-009,-0.000189433
-9.310933e-009,-0.00658919
-9.210933e-009,-0.00978906
-9.110933e-009,-0.00338931
-9.010933e-009,-0.0129889
-8.910933e-009,-0.00658919
-8.810933e-009,-0.00658919
-8.710933e-009,-0.00338931
-8.610933e-009,-0.00658919
-8.510933e-009,-0.00338931
-8.410933e-009,-0.00658919
-8.310933e-009,-0.00338931
-8.210933e-009,-0.00658919
-8.110933e-009,-0.00658919
-8.010933e-009,-0.000189433
-7.910933e-009,0.00301044
-7.810933e-009,-0.000189433
-7.710933e-009,0.00301044
-7.610933e-009,-0.00338931
-7.510933e-009,-0.00338931
-7.410933e-009,-0.00338931
-7.310933e-009,-0.000189433
-7.210933e-009,-0.00338931
-7.110933e-009,-0.000189433
-7.010933e-009,-0.000189433
-6.910933e-009,-0.000189433
-6.810933e-009,-0.00338931
-6.710933e-009,0.00301044
-6.610933e-009,-0.000189433
-6.510933e-009,-0.000189433
-6.410933e-009,-0.00338931
-6.310933e-009,-0.00338931
-6.210933e-009,-0.00338931
-6.110933e-009,-0.00338931
-6.010933e-009,-0.0129889
-5.910933e-009,-0.00978906
-5.810933e-009,-0.0161888
-5.710933e-009,-0.0129889
-5.610933e-009,-0.0129889
-5.510933e-009,-0.00658919
-5.410933e-009,-0.00978906
-5.310933e-009,-0.00658919
-5.210933e-009,-0.00658919
-5.110933e-009,-0.00658919
-5.010933e-009,-0.00338931
-4.910933e-009,-0.00338931
-4.810933e-009,-0.00978906
-4.710933e-009,-0.000189433
-4.610933e-009,-0.000189433
-4.510933e-009,-0.00338931
-4.410933e-009,-0.00658919
-4.310933e-009,-0.000189433
-4.210933e-009,-0.00338931
-4.110933e-009,-0.00658919
-4.010933e-009,-0.00658919
-3.910933e-009,-0.00658919
-3.810933e-009,-0.00658919
-3.710933e-009,-0.000189433
-3.610933e-009,-0.00658919
-3.510933e-009,-0.00978906
-3.410933e-009,-0.0129889
-3.310933e-009,-0.0161888
-3.210933e-009,-0.0129889
-3.110933e-009,-0.00978906
-3.010933e-009,-0.00978906
-2.910933e-009,-0.00338931
-2.810933e-009,-0.00658919
-2.710933e-009,-0.00658919
-2.610933e-009,-0.0129889
-2.510933e-009,-0.00658919
-2.410933e-009,-0.00978906
-2.310933e-009,-0.00338931
-2.210933e-009,-0.00978906
-2.110933e-009,-0.00658919
-2.010933e-009,-0.00978906
-1.910933e-009,-0.00338931
-1.810933e-009,-0.00658919
-1.710933e-009,-0.00338931
-1.610933e-009,-0.00338931
-1.510933e-009,-0.000189433
-1.410933e-009,-0.00658919
-1.310933e-009,0.00301044
-1.210933e-009,-0.000189433
-1.110933e-009,-0.000189433
-1.010933e-009,-0.00658919
-9.109332e-010,-0.00658919
-8.109332e-010,-0.00338931
-7.109332e-010,0.00621032
-6.109332e-010,0.00301044
-5.109332e-010,-0.000189433
-4.109332e-010,0.00301044
-3.109332e-010,0.00621032
-2.109332e-010,0.01581
-1.109332e-010,0.0286095
-1.093325e-011,0.0350092
8.906675e-011,0.0382091
1.890668e-010,0.041409
2.890668e-010,0.0510086
3.890668e-010,0.0542085
4.890668e-010,0.0542085
5.890668e-010,0.0478087
6.890668e-010,0.0350092
7.890668e-010,0.0318093
8.890668e-010,0.041409
9.890668e-010,0.0478087
1.089067e-009,0.0510086
1.189067e-009,0.0478087
1.289067e-009,0.0446088
1.389067e-009,0.041409
1.489067e-009,0.0318093
1.589067e-009,0.0318093
1.689067e-009,0.0318093
1.789067e-009,0.0190098
1.889067e-009,0.0254096
1.989067e-009,0.0286095
2.089067e-009,0.0254096
2.189067e-009,0.0222097
2.289067e-009,0.01581
2.389067e-009,0.0094102
2.489067e-009,0.0126101
2.589067e-009,0.0094102
2.689067e-009,0.01581
2.789067e-009,0.01581
2.889067e-009,0.0126101
2.989067e-009,0.0094102
3.089067e-009,0.0126101
3.189067e-009,0.0094102
3.289067e-009,0.00621032
3.389067e-009,0.0126101
3.489067e-009,0.0094102
3.589067e-009,-0.000189433
3.689067e-009,0.0126101
3.789067e-009,0.0094102
3.889067e-009,0.00301044
3.989067e-009,0.00301044
4.089067e-009,0.00621032
4.189067e-009,-0.00338931
4.289067e-009,0.00621032
4.389067e-009,0.00621032
4.489067e-009,0.0094102
4.589067e-009,0.01581
4.689067e-009,0.0094102
4.789067e-009,0.0094102
4.889067e-009,0.0094102
4.989067e-009,0.00621032
5.089067e-009,0.00301044
5.189067e-009,0.0094102
5.289067e-009,0.00301044
5.389067e-009,0.00301044
5.489067e-009,0.00301044
5.589067e-009,0.00621032
5.689067e-009,0.00621032
5.789067e-009,0.0094102
5.889067e-009,0.00301044
5.989067e-009,0.00301044
6.089067e-009,0.0126101
6.189067e-009,0.0094102
6.289067e-009,0.00621032
6.389067e-009,0.00621032
6.489067e-009,0.00621032
6.589067e-009,0.0094102
6.689067e-009,0.0126101
6.789067e-009,0.0094102
6.889067e-009,0.0190098
6.989067e-009,0.01581
7.089067e-009,0.0126101
7.189067e-009,0.0094102
7.289067e-009,0.01581
7.389067e-009,0.0190098
7.489067e-009,0.0190098
7.589067e-009,0.0190098
7.689067e-009,0.0126101
7.789067e-009,0.0126101
7.889067e-009,0.01581
7.989067e-009,0.01581
8.089067e-009,0.0126101
8.189067e-009,0.01581
8.289067e-009,0.0126101
8.389067e-009,0.0094102
8.489067e-009,0.0094102
8.589067e-009,0.00301044
8.689067e-009,0.00621032
8.789067e-009,0.0126101
8.889067e-009,0.0126101
8.989067e-009,0.0126101
9.089067e-009,0.0126101
9.189067e-009,0.00621032
9.289067e-009,-0.000189433
9.389067e-009,-0.000189433
