LECROYWR104MXi,22915,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Mar-2016 07:36:00,0                 
Time,Ampl
-2.165158e-008,-0.00338931
-2.155158e-008,-0.00978906
-2.145158e-008,-0.00658919
-2.135158e-008,-0.00658919
-2.125158e-008,-0.00978906
-2.115158e-008,-0.00978906
-2.105158e-008,-0.00658919
-2.095158e-008,-0.00978906
-2.085158e-008,-0.00338931
-2.075158e-008,-0.00978906
-2.065158e-008,-0.00338931
-2.055158e-008,-0.00978906
-2.045158e-008,-0.0129889
-2.035158e-008,-0.0193887
-2.025158e-008,-0.0193887
-2.015158e-008,-0.0161888
-2.005158e-008,-0.0161888
-1.995158e-008,-0.00978906
-1.985158e-008,-0.0129889
-1.975158e-008,-0.0161888
-1.965158e-008,-0.0225886
-1.955158e-008,-0.0193887
-1.945158e-008,-0.00978906
-1.935158e-008,-0.00338931
-1.925158e-008,-0.00658919
-1.915158e-008,-0.00338931
-1.905158e-008,-0.00658919
-1.895158e-008,-0.00978906
-1.885158e-008,-0.0129889
-1.875158e-008,-0.0129889
-1.865158e-008,-0.0129889
-1.855158e-008,-0.0129889
-1.845158e-008,-0.00658919
-1.835158e-008,-0.00978906
-1.825158e-008,-0.0129889
-1.815158e-008,-0.00658919
-1.805158e-008,-0.00338931
-1.795158e-008,-0.00658919
-1.785158e-008,-0.00978906
-1.775158e-008,-0.00978906
-1.765158e-008,-0.00978906
-1.755158e-008,-0.00978906
-1.745158e-008,-0.0129889
-1.735158e-008,-0.00658919
-1.725158e-008,-0.00338931
-1.715158e-008,-0.00658919
-1.705158e-008,-0.00978906
-1.695158e-008,-0.00978906
-1.685158e-008,-0.00658919
-1.675158e-008,-0.00338931
-1.665158e-008,-0.00658919
-1.655158e-008,-0.00658919
-1.645158e-008,-0.0193887
-1.635158e-008,-0.0129889
-1.625158e-008,-0.0129889
-1.615158e-008,-0.00978906
-1.605158e-008,-0.00978906
-1.595158e-008,-0.00338931
-1.585158e-008,-0.00658919
-1.575158e-008,-0.00978906
-1.565158e-008,-0.0129889
-1.555158e-008,-0.0129889
-1.545158e-008,-0.0129889
-1.535158e-008,-0.0161888
-1.525158e-008,-0.0161888
-1.515158e-008,-0.0129889
-1.505158e-008,-0.0129889
-1.495158e-008,-0.00338931
-1.485158e-008,-0.00338931
-1.475158e-008,-0.00338931
-1.465158e-008,-0.000189433
-1.455158e-008,-0.00338931
-1.445158e-008,-0.0129889
-1.435158e-008,-0.0129889
-1.425158e-008,-0.00978906
-1.415158e-008,-0.0129889
-1.405158e-008,-0.0129889
-1.395158e-008,-0.00978906
-1.385158e-008,-0.00338931
-1.375158e-008,-0.000189433
-1.365158e-008,-0.000189433
-1.355158e-008,-0.00338931
-1.345158e-008,-0.000189433
-1.335158e-008,-0.00658919
-1.325158e-008,-0.00658919
-1.315158e-008,-0.00658919
-1.305158e-008,-0.00978906
-1.295158e-008,-0.0129889
-1.285158e-008,-0.00658919
-1.275158e-008,-0.00338931
-1.265158e-008,-0.000189433
-1.255158e-008,-0.000189433
-1.245158e-008,-0.00338931
-1.235158e-008,0.00301044
-1.225158e-008,-0.00338931
-1.215158e-008,-0.000189433
-1.205158e-008,0.00301044
-1.195158e-008,0.00301044
-1.185158e-008,-0.00658919
-1.175158e-008,0.00301044
-1.165158e-008,-0.00338931
-1.155158e-008,-0.00978906
-1.145158e-008,-0.00658919
-1.135158e-008,-0.00338931
-1.125158e-008,-0.00658919
-1.115158e-008,-0.00978906
-1.105158e-008,-0.0193887
-1.095158e-008,-0.0193887
-1.085158e-008,-0.0193887
-1.075158e-008,-0.0193887
-1.065158e-008,-0.0193887
-1.055158e-008,-0.0129889
-1.045158e-008,-0.0161888
-1.035158e-008,-0.0129889
-1.025158e-008,-0.00658919
-1.015158e-008,-0.00658919
-1.005158e-008,-0.00658919
-9.951581e-009,-0.00978906
-9.851581e-009,-0.0129889
-9.751581e-009,-0.00658919
-9.651581e-009,-0.00658919
-9.551581e-009,-0.00338931
-9.451581e-009,-0.00658919
-9.351581e-009,0.00301044
-9.251581e-009,0.00301044
-9.151581e-009,-0.00338931
-9.051581e-009,-0.00338931
-8.951581e-009,-0.00338931
-8.851581e-009,-0.00978906
-8.751581e-009,-0.00658919
-8.651581e-009,-0.00658919
-8.551581e-009,-0.00338931
-8.451581e-009,-0.000189433
-8.351581e-009,-0.000189433
-8.251581e-009,-0.000189433
-8.151581e-009,-0.00338931
-8.051581e-009,-0.00978906
-7.951581e-009,-0.0161888
-7.851581e-009,-0.0193887
-7.751581e-009,-0.0193887
-7.651581e-009,-0.0161888
-7.551581e-009,-0.0161888
-7.451581e-009,-0.00658919
-7.351581e-009,-0.00978906
-7.251581e-009,-0.00978906
-7.151581e-009,-0.00978906
-7.051581e-009,-0.0129889
-6.951581e-009,-0.0129889
-6.851581e-009,-0.00658919
-6.751581e-009,-0.00978906
-6.651581e-009,-0.00978906
-6.551581e-009,-0.00978906
-6.451581e-009,-0.0129889
-6.351581e-009,-0.00978906
-6.251581e-009,-0.00658919
-6.151581e-009,-0.00338931
-6.051581e-009,-0.00658919
-5.951581e-009,-0.00658919
-5.851581e-009,-0.00338931
-5.751581e-009,-0.00978906
-5.651581e-009,-0.00338931
-5.551581e-009,-0.00338931
-5.451581e-009,-0.00658919
-5.351581e-009,-0.00658919
-5.251581e-009,-0.00338931
-5.151581e-009,-0.00658919
-5.051581e-009,-0.00978906
-4.951581e-009,-0.0129889
-4.851581e-009,-0.0161888
-4.751581e-009,-0.0225886
-4.651581e-009,-0.0161888
-4.551581e-009,-0.0161888
-4.451581e-009,-0.00978906
-4.351581e-009,-0.00658919
-4.251581e-009,-0.000189433
-4.151581e-009,-0.00658919
-4.051581e-009,-0.00658919
-3.951581e-009,-0.00338931
-3.851581e-009,-0.00658919
-3.751581e-009,-0.00978906
-3.651581e-009,-0.0129889
-3.551581e-009,-0.00658919
-3.451581e-009,-0.00658919
-3.351581e-009,-0.00658919
-3.251581e-009,-0.00658919
-3.151581e-009,-0.00658919
-3.051581e-009,-0.00658919
-2.951581e-009,-0.000189433
-2.851581e-009,-0.00338931
-2.751581e-009,-0.00338931
-2.651581e-009,-0.00338931
-2.551581e-009,-0.00658919
-2.451581e-009,-0.00338931
-2.351581e-009,0.00301044
-2.251581e-009,0.00301044
-2.151581e-009,0.00301044
-2.051581e-009,-0.00658919
-1.951581e-009,-0.00658919
-1.851581e-009,-0.00978906
-1.751581e-009,-0.0129889
-1.651581e-009,-0.0129889
-1.551581e-009,-0.00978906
-1.451581e-009,-0.0161888
-1.351581e-009,-0.00978906
-1.251581e-009,-0.0129889
-1.151581e-009,-0.0129889
-1.051581e-009,-0.0161888
-9.515813e-010,-0.0193887
-8.515813e-010,-0.0161888
-7.515813e-010,-0.0129889
-6.515813e-010,-0.0129889
-5.515813e-010,-0.00658919
-4.515813e-010,-0.00658919
-3.515813e-010,-0.000189433
-2.515813e-010,-0.000189433
-1.515813e-010,0.00621032
-5.158126e-011,0.01581
4.841874e-011,0.0318093
1.484187e-010,0.0606082
2.484187e-010,0.0830074
3.484187e-010,0.0958069
4.484187e-010,0.111806
5.484187e-010,0.111806
6.484187e-010,0.118206
7.484187e-010,0.121406
8.484187e-010,0.118206
9.484187e-010,0.105407
1.048419e-009,0.0958069
1.148419e-009,0.0862072
1.248419e-009,0.0702079
1.348419e-009,0.0734077
1.448419e-009,0.0606082
1.548419e-009,0.0478087
1.648419e-009,0.0478087
1.748419e-009,0.0510086
1.848419e-009,0.041409
1.948419e-009,0.0382091
2.048419e-009,0.0318093
2.148419e-009,0.0318093
2.248419e-009,0.041409
2.348419e-009,0.041409
2.448419e-009,0.041409
2.548419e-009,0.0382091
2.648419e-009,0.0446088
2.748419e-009,0.0446088
2.848419e-009,0.0510086
2.948419e-009,0.0478087
3.048419e-009,0.0510086
3.148419e-009,0.0478087
3.248419e-009,0.041409
3.348419e-009,0.0318093
3.448419e-009,0.0318093
3.548419e-009,0.0254096
3.648419e-009,0.01581
3.748419e-009,0.0190098
3.848419e-009,0.01581
3.948419e-009,0.0190098
4.048419e-009,0.0254096
4.148419e-009,0.0254096
4.248419e-009,0.0126101
4.348419e-009,0.0126101
4.448419e-009,0.01581
4.548419e-009,0.0094102
4.648419e-009,0.0094102
4.748419e-009,0.01581
4.848419e-009,0.01581
4.948419e-009,0.0254096
5.048419e-009,0.0254096
5.148419e-009,0.0222097
5.248419e-009,0.0222097
5.348419e-009,0.0190098
5.448419e-009,0.0126101
5.548419e-009,0.0254096
5.648419e-009,0.0190098
5.748419e-009,0.0222097
5.848419e-009,0.0254096
5.948419e-009,0.0286095
6.048419e-009,0.0254096
6.148419e-009,0.0190098
6.248419e-009,0.0190098
6.348419e-009,0.0190098
6.448419e-009,0.0190098
6.548419e-009,0.0254096
6.648419e-009,0.0222097
6.748419e-009,0.0190098
6.848419e-009,0.01581
6.948419e-009,0.01581
7.048419e-009,0.0190098
7.148419e-009,0.0254096
7.248419e-009,0.0286095
7.348419e-009,0.0254096
7.448419e-009,0.0254096
7.548419e-009,0.01581
7.648419e-009,0.0254096
7.748419e-009,0.0254096
7.848419e-009,0.0190098
7.948419e-009,0.0222097
8.048419e-009,0.01581
8.148419e-009,0.0190098
8.248419e-009,0.01581
8.348419e-009,0.0254096
8.448419e-009,0.0254096
8.548419e-009,0.0222097
8.648419e-009,0.0222097
8.748419e-009,0.01581
8.848419e-009,0.0190098
8.948419e-009,0.0190098
9.048419e-009,0.01581
9.148419e-009,0.0126101
9.248419e-009,0.00621032
9.348419e-009,0.0126101
9.448419e-009,0.01581
9.548419e-009,0.0190098
9.648419e-009,0.0190098
9.748419e-009,0.0190098
9.848419e-009,0.0190098
9.948419e-009,0.0222097
1.004842e-008,0.01581
1.014842e-008,0.0126101
1.024842e-008,0.00621032
1.034842e-008,0.00621032
1.044842e-008,0.00621032
1.054842e-008,0.0094102
1.064842e-008,0.01581
1.074842e-008,0.0190098
1.084842e-008,0.0126101
1.094842e-008,0.0126101
1.104842e-008,0.0126101
1.114842e-008,0.0094102
1.124842e-008,0.00621032
1.134842e-008,0.00621032
1.144842e-008,0.0126101
1.154842e-008,0.0190098
1.164842e-008,0.0190098
1.174842e-008,0.01581
1.184842e-008,0.0094102
1.194842e-008,0.0190098
1.204842e-008,0.01581
1.214842e-008,0.0126101
1.224842e-008,0.0094102
1.234842e-008,0.00621032
1.244842e-008,0.00621032
1.254842e-008,0.01581
1.264842e-008,0.0222097
